date,title,artist,current,previous,peak,weeks
2020-12-19,"WAP","Cardi B Featuring Megan Thee Stallion",43,33,1,18
2020-12-19,"Savage Love (Laxed - Siren Beat)","Jawsh 685 x Jason Derulo",44,29,1,26
2020-12-19,"Wonderful Christmastime","Paul McCartney",45,0,45,2
2020-12-19,"What You Know Bout Love","Pop Smoke",46,52,25,14
2020-12-19,"Whats Poppin","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",47,48,2,44
2020-12-19,"Holiday","Lil Nas X",48,51,37,4
2020-12-19,"More Than My Hometown","Morgan Wallen",49,32,15,26
2020-12-19,"Lonely","Justin Bieber & benny blanco",50,46,14,8
2020-12-19,"Whoopty","CJ",51,69,51,5
2020-12-19,"Big, Big Plans","Chris Lane",52,56,42,10
2020-12-19,"Diamonds","Sam Smith",53,58,40,12
2020-12-19,"Better Together","Luke Combs",54,55,30,10
2020-12-19,"Hawai","Maluma & The Weeknd",55,54,12,16
2020-12-19,"Ain't Always The Cowboy","Jon Pardi",56,63,55,15
2020-12-19,"Happy Anywhere","Blake Shelton Featuring Gwen Stefani",57,49,36,20
2020-12-19,"Starting Over","Chris Stapleton",58,62,25,15
2020-12-19,"Under The Mistletoe","Kelly Clarkson & Brett Eldredge",59,75,59,2
2020-12-19,"I Should Probably Go To Bed","Dan + Shay",60,66,42,19
2020-12-19,"Love You Like I Used To","Russell Dickerson",61,61,31,14
2020-12-19,"B.S.","Jhene Aiko Featuring H.E.R.",62,71,24,19
2020-12-19,"Without You","The Kid LAROI",63,0,63,1
2020-12-19,"You Broke Me First.","Tate McRae",64,67,50,16
2020-12-19,"Mr. Right Now","21 Savage & Metro Boomin Featuring Drake",65,70,10,10
2020-12-19,"Forever After All","Luke Combs",66,68,2,7
2020-12-19,"My Ex's Best Friend","Machine Gun Kelly X blackbear",67,73,28,17
2020-12-19,"Prisoner","Miley Cyrus Featuring Dua Lipa",68,59,54,3
2020-12-19,"7 Summers","Morgan Wallen",69,76,6,17
2020-12-19,"Wonder","Shawn Mendes",70,77,18,10
2020-12-19,"Rockin' Around The Christmas Tree","Justin Bieber",71,83,71,2
2020-12-19,"Real Shit","Juice WRLD x benny blanco",72,0,72,1
2020-12-19,"Midnight Sky","Miley Cyrus",73,57,14,17
2020-12-19,"La Noche de Anoche","Bad Bunny & ROSALIA",74,53,53,2
2020-12-19,"Dicked Down In Dallas","Trey Lewis",75,65,65,2
2020-12-19,"Oh Santa!","Mariah Carey Featuring Ariana Grande & Jennifer Hudson",76,0,76,1
2020-12-19,"Tyler Herro","Jack Harlow",77,91,34,7
2020-12-19,"Champagne Night","Lady A",78,82,75,8
2020-12-19,"Good Time","Niko Moon",79,93,71,10
2020-12-19,"Favorite Time Of Year","Carrie Underwood",80,95,80,2
2020-12-19,"Throat Baby (Go Baby)","BRS Kash",81,85,69,8
2020-12-19,"Hit Different","SZA Featuring Ty Dolla $ign",82,90,29,14
2020-12-19,"Golden","Harry Styles",83,92,74,8
2020-12-19,"Took Her To The O","King Von",84,88,47,5
2020-12-19,"pov","Ariana Grande",85,80,40,6
2020-12-19,"Don't Stop","Megan Thee Stallion Featuring Young Thug",86,89,30,10
2020-12-19,"Hole In The Bottle","Kelsea Ballerini",87,98,72,9
2020-12-19,"Take Me Home For Christmas","Dan + Shay",88,0,88,1
2020-12-19,"Bichota","Karol G",89,100,89,3
2020-12-19,"So Done","The Kid LAROI",90,99,59,7
2020-12-19,"Back To The Streets","Saweetie Featuring Jhene Aiko",91,96,76,4
2020-12-19,"Somebody's Problem","Morgan Wallen",92,84,25,3
2020-12-19,"Life Goes On","BTS",93,28,1,3
2020-12-19,"Martin & Gina","Polo G",94,97,61,19
2020-12-19,"Heather","Conan Gray",95,0,46,15
2020-12-19,"Hallelujah","Carrie Underwood & John Legend",96,0,96,1
2020-12-19,"Practice","DaBaby",97,0,86,5
2020-12-19,"Put Your Records On","Ritt Momney",98,0,79,9
2020-12-19,"Te Mudaste","Bad Bunny",99,60,60,2
2020-12-19,"Silent Night","Carrie Underwood",100,0,100,1
2020-12-12,"Mood","24kGoldn Featuring iann dior",1,2,1,17
2020-12-12,"All I Want For Christmas Is You","Mariah Carey",2,14,1,40
2020-12-12,"Positions","Ariana Grande",3,4,1,6
2020-12-12,"Rockin' Around The Christmas Tree","Brenda Lee",4,21,2,35
2020-12-12,"Dakiti","Bad Bunny & Jhay Cortez",5,15,5,5
2020-12-12,"Laugh Now Cry Later","Drake Featuring Lil Durk",6,7,2,16
2020-12-12,"Holy","Justin Bieber Featuring Chance The Rapper",7,6,3,11
2020-12-12,"I Hope","Gabby Barrett Featuring Charlie Puth",8,5,3,49
2020-12-12,"Jingle Bell Rock","Bobby Helms",9,31,3,32
2020-12-12,"Dynamite","BTS",10,3,1,15
2020-12-12,"Blinding Lights","The Weeknd",11,9,1,53
2020-12-12,"It's The Most Wonderful Time Of The Year","Andy Williams",12,37,7,17
2020-12-12,"Lemonade","Internet Money & Gunna Featuring Don Toliver & NAV",13,10,6,16
2020-12-12,"Body","Megan Thee Stallion",14,12,12,2
2020-12-12,"Go Crazy","Chris Brown & Young Thug",15,17,9,30
2020-12-12,"Feliz Navidad","Jose Feliciano",16,45,12,11
2020-12-12,"For The Night","Pop Smoke Featuring Lil Baby & DaBaby",17,16,6,22
2020-12-12,"The Christmas Song (Merry Christmas To You)","Nat King Cole",18,48,11,23
2020-12-12,"Kings & Queens","Ava Max",19,18,13,17
2020-12-12,"Therefore I Am","Billie Eilish",20,11,2,4
2020-12-12,"Last Christmas","Wham!",21,42,11,16
2020-12-12,"Let It Snow, Let It Snow, Let It Snow","Dean Martin",22,49,15,10
2020-12-12,"Sleigh Ride","The Ronettes",23,0,21,8
2020-12-12,"A Holly Jolly Christmas","Burl Ives",24,0,4,16
2020-12-12,"34+35","Ariana Grande",25,30,8,5
2020-12-12,"Levitating","Dua Lipa Featuring DaBaby",26,24,20,9
2020-12-12,"Bang!","AJR",27,29,24,22
2020-12-12,"Life Goes On","BTS",28,1,1,2
2020-12-12,"Savage Love (Laxed - Siren Beat)","Jawsh 685 x Jason Derulo",29,19,1,25
2020-12-12,"Underneath The Tree","Kelly Clarkson",30,0,30,6
2020-12-12,"Be Like That","Kane Brown With Swae Lee & Khalid",31,27,19,21
2020-12-12,"More Than My Hometown","Morgan Wallen",32,20,15,25
2020-12-12,"WAP","Cardi B Featuring Megan Thee Stallion",33,23,1,17
2020-12-12,"Happy Holiday / The Holiday Season","Andy Williams",34,0,24,5
2020-12-12,"Rockstar","DaBaby Featuring Roddy Ricch",35,26,1,33
2020-12-12,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry",36,0,28,7
2020-12-12,"White Christmas","Bing Crosby",37,0,12,17
2020-12-12,"Monster","Shawn Mendes & Justin Bieber",38,8,8,2
2020-12-12,"It's Beginning To Look A Lot Like Christmas","Michael Buble",39,0,39,2
2020-12-12,"Rudolph The Red-Nosed Reindeer","Gene Autry",40,0,16,9
2020-12-12,"Christmas (Baby Please Come Home)","Darlene Love",41,0,29,4
2020-12-12,"Before You Go","Lewis Capaldi",42,28,9,44
2020-12-12,"ily","surf mesa Featuring Emilee",43,33,23,28
2020-12-12,"Said Sum","Moneybagg Yo",44,34,17,22
2020-12-12,"It's Beginning To Look A Lot Like Christmas","Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra",45,0,28,5
2020-12-12,"Lonely","Justin Bieber & benny blanco",46,32,14,7
2020-12-12,"(There's No Place Like) Home For The Holidays","Perry Como",47,0,32,4
2020-12-12,"Whats Poppin","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",48,39,2,43
2020-12-12,"Happy Anywhere","Blake Shelton Featuring Gwen Stefani",49,44,36,19
2020-12-12,"Watermelon Sugar","Harry Styles",50,36,1,37
2020-12-12,"Holiday","Lil Nas X",51,55,37,3
2020-12-12,"What You Know Bout Love","Pop Smoke",52,41,25,13
2020-12-12,"La Noche de Anoche","Bad Bunny & ROSALIA",53,0,53,1
2020-12-12,"Hawai","Maluma & The Weeknd",54,35,12,15
2020-12-12,"Better Together","Luke Combs",55,47,30,9
2020-12-12,"Big, Big Plans","Chris Lane",56,51,42,9
2020-12-12,"Midnight Sky","Miley Cyrus",57,75,14,16
2020-12-12,"Diamonds","Sam Smith",58,56,40,11
2020-12-12,"Prisoner","Miley Cyrus Featuring Dua Lipa",59,54,54,2
2020-12-12,"Te Mudaste","Bad Bunny",60,0,60,1
2020-12-12,"Love You Like I Used To","Russell Dickerson",61,50,31,13
2020-12-12,"Starting Over","Chris Stapleton",62,52,25,14
2020-12-12,"Ain't Always The Cowboy","Jon Pardi",63,61,55,14
2020-12-12,"Yo Visto Asi","Bad Bunny",64,0,64,1
2020-12-12,"Dicked Down In Dallas","Trey Lewis",65,0,65,1
2020-12-12,"I Should Probably Go To Bed","Dan + Shay",66,58,42,18
2020-12-12,"You Broke Me First.","Tate McRae",67,63,50,15
2020-12-12,"Forever After All","Luke Combs",68,53,2,6
2020-12-12,"Whoopty","CJ",69,66,66,4
2020-12-12,"Mr. Right Now","21 Savage & Metro Boomin Featuring Drake",70,65,10,9
2020-12-12,"B.S.","Jhene Aiko Featuring H.E.R.",71,68,24,18
2020-12-12,"Haciendo Que Me Amas","Bad Bunny",72,0,72,1
2020-12-12,"My Ex's Best Friend","Machine Gun Kelly X blackbear",73,67,28,16
2020-12-12,"Te Deseo Lo Mejor","Bad Bunny",74,0,74,1
2020-12-12,"Under The Mistletoe","Kelly Clarkson & Brett Eldredge",75,0,75,1
2020-12-12,"7 Summers","Morgan Wallen",76,59,6,16
2020-12-12,"Wonder","Shawn Mendes",77,57,18,9
2020-12-12,"Booker T","Bad Bunny",78,0,78,1
2020-12-12,"El Mundo Es Mio","Bad Bunny",79,0,79,1
2020-12-12,"pov","Ariana Grande",80,64,40,5
2020-12-12,"Hoy Cobre","Bad Bunny",81,0,81,1
2020-12-12,"Champagne Night","Lady A",82,76,75,7
2020-12-12,"Rockin' Around The Christmas Tree","Justin Bieber",83,0,83,1
2020-12-12,"Somebody's Problem","Morgan Wallen",84,25,25,2
2020-12-12,"Throat Baby (Go Baby)","BRS Kash",85,74,69,7
2020-12-12,"Still Goin Down","Morgan Wallen",86,46,46,2
2020-12-12,"Maldita Pobreza","Bad Bunny",87,0,87,1
2020-12-12,"Took Her To The O","King Von",88,73,47,4
2020-12-12,"Don't Stop","Megan Thee Stallion Featuring Young Thug",89,62,30,9
2020-12-12,"Hit Different","SZA Featuring Ty Dolla $ign",90,84,29,13
2020-12-12,"Tyler Herro","Jack Harlow",91,77,34,6
2020-12-12,"Golden","Harry Styles",92,81,74,7
2020-12-12,"Good Time","Niko Moon",93,79,71,9
2020-12-12,"La Droga","Bad Bunny",94,0,94,1
2020-12-12,"Favorite Time Of Year","Carrie Underwood",95,0,95,1
2020-12-12,"Back To The Streets","Saweetie Featuring Jhene Aiko",96,85,76,3
2020-12-12,"Martin & Gina","Polo G",97,89,61,18
2020-12-12,"Hole In The Bottle","Kelsea Ballerini",98,87,72,8
2020-12-12,"So Done","The Kid LAROI",99,100,59,6
2020-12-12,"Bichota","Karol G",100,97,97,2
2020-12-05,"Life Goes On","BTS",1,0,1,1
2020-12-05,"Mood","24kGoldn Featuring iann dior",2,1,1,16
2020-12-05,"Dynamite","BTS",3,14,1,14
2020-12-05,"Positions","Ariana Grande",4,3,1,5
2020-12-05,"I Hope","Gabby Barrett Featuring Charlie Puth",5,4,3,48
2020-12-05,"Holy","Justin Bieber Featuring Chance The Rapper",6,6,3,10
2020-12-05,"Laugh Now Cry Later","Drake Featuring Lil Durk",7,5,2,15
2020-12-05,"Monster","Shawn Mendes & Justin Bieber",8,0,8,1
2020-12-05,"Blinding Lights","The Weeknd",9,7,1,52
2020-12-05,"Lemonade","Internet Money & Gunna Featuring Don Toliver & NAV",10,8,6,15
2020-12-05,"Therefore I Am","Billie Eilish",11,2,2,3
2020-12-05,"Body","Megan Thee Stallion",12,0,12,1
2020-12-05,"Blue & Grey","BTS",13,0,13,1
2020-12-05,"All I Want For Christmas Is You","Mariah Carey",14,29,1,39
2020-12-05,"Dakiti","Bad Bunny & Jhay Cortez",15,9,8,4
2020-12-05,"For The Night","Pop Smoke Featuring Lil Baby & DaBaby",16,10,6,21
2020-12-05,"Go Crazy","Chris Brown & Young Thug",17,12,9,29
2020-12-05,"Kings & Queens","Ava Max",18,13,13,16
2020-12-05,"Savage Love (Laxed - Siren Beat)","Jawsh 685 x Jason Derulo",19,11,1,24
2020-12-05,"More Than My Hometown","Morgan Wallen",20,15,15,24
2020-12-05,"Rockin' Around The Christmas Tree","Brenda Lee",21,43,2,34
2020-12-05,"Stay","BTS",22,0,22,1
2020-12-05,"WAP","Cardi B Featuring Megan Thee Stallion",23,16,1,16
2020-12-05,"Levitating","Dua Lipa Featuring DaBaby",24,20,20,8
2020-12-05,"Somebody's Problem","Morgan Wallen",25,0,25,1
2020-12-05,"Rockstar","DaBaby Featuring Roddy Ricch",26,17,1,32
2020-12-05,"Be Like That","Kane Brown With Swae Lee & Khalid",27,19,19,20
2020-12-05,"Before You Go","Lewis Capaldi",28,18,9,43
2020-12-05,"Bang!","AJR",29,24,24,21
2020-12-05,"34+35","Ariana Grande",30,27,8,4
2020-12-05,"Jingle Bell Rock","Bobby Helms",31,0,3,31
2020-12-05,"Lonely","Justin Bieber & benny blanco",32,26,14,6
2020-12-05,"ily","surf mesa Featuring Emilee",33,23,23,27
2020-12-05,"Said Sum","Moneybagg Yo",34,28,17,21
2020-12-05,"Hawai","Maluma & The Weeknd",35,22,12,14
2020-12-05,"Watermelon Sugar","Harry Styles",36,21,1,36
2020-12-05,"It's The Most Wonderful Time Of The Year","Andy Williams",37,0,7,16
2020-12-05,"One Beer","HARDY Featuring Lauren Alaina & Devin Dawson",38,34,33,25
2020-12-05,"Whats Poppin","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",39,30,2,42
2020-12-05,"One Of Them Girls","Lee Brice",40,33,17,26
2020-12-05,"What You Know Bout Love","Pop Smoke",41,32,25,12
2020-12-05,"Last Christmas","Wham!",42,0,11,15
2020-12-05,"Pretty Heart","Parker McCollum",43,36,36,20
2020-12-05,"Happy Anywhere","Blake Shelton Featuring Gwen Stefani",44,38,36,18
2020-12-05,"Feliz Navidad","Jose Feliciano",45,0,12,10
2020-12-05,"Still Goin Down","Morgan Wallen",46,0,46,1
2020-12-05,"Better Together","Luke Combs",47,39,30,8
2020-12-05,"The Christmas Song (Merry Christmas To You)","Nat King Cole",48,0,11,22
2020-12-05,"Let It Snow, Let It Snow, Let It Snow","Dean Martin",49,0,15,9
2020-12-05,"Love You Like I Used To","Russell Dickerson",50,35,31,12
2020-12-05,"Big, Big Plans","Chris Lane",51,42,42,8
2020-12-05,"Starting Over","Chris Stapleton",52,25,25,13
2020-12-05,"Forever After All","Luke Combs",53,40,2,5
2020-12-05,"Prisoner","Miley Cyrus Featuring Dua Lipa",54,0,54,1
2020-12-05,"Holiday","Lil Nas X",55,37,37,2
2020-12-05,"Diamonds","Sam Smith",56,48,40,10
2020-12-05,"Wonder","Shawn Mendes",57,44,18,8
2020-12-05,"I Should Probably Go To Bed","Dan + Shay",58,52,42,17
2020-12-05,"7 Summers","Morgan Wallen",59,63,6,15
2020-12-05,"Come & Go","Juice WRLD x Marshmello",60,47,2,20
2020-12-05,"Ain't Always The Cowboy","Jon Pardi",61,55,55,13
2020-12-05,"Don't Stop","Megan Thee Stallion Featuring Young Thug",62,70,30,8
2020-12-05,"You Broke Me First.","Tate McRae",63,51,50,14
2020-12-05,"pov","Ariana Grande",64,45,40,4
2020-12-05,"Mr. Right Now","21 Savage & Metro Boomin Featuring Drake",65,56,10,8
2020-12-05,"Whoopty","CJ",66,81,66,3
2020-12-05,"My Ex's Best Friend","Machine Gun Kelly X blackbear",67,59,28,15
2020-12-05,"B.S.","Jhene Aiko Featuring H.E.R.",68,62,24,17
2020-12-05,"Fly To My Room","BTS",69,0,69,1
2020-12-05,"Telepathy","BTS",70,0,70,1
2020-12-05,"Cry Baby","Megan Thee Stallion Featuring DaBaby",71,0,71,1
2020-12-05,"Dis-ease","BTS",72,0,72,1
2020-12-05,"Took Her To The O","King Von",73,60,47,3
2020-12-05,"Throat Baby (Go Baby)","BRS Kash",74,69,69,6
2020-12-05,"Midnight Sky","Miley Cyrus",75,65,14,15
2020-12-05,"Champagne Night","Lady A",76,78,75,6
2020-12-05,"Tyler Herro","Jack Harlow",77,66,34,5
2020-12-05,"Franchise","Travis Scott Featuring Young Thug & M.I.A.",78,58,1,9
2020-12-05,"Good Time","Niko Moon",79,71,71,8
2020-12-05,"Girls In The Hood","Megan Thee Stallion",80,0,28,18
2020-12-05,"Golden","Harry Styles",81,77,74,6
2020-12-05,"Shots Fired","Megan Thee Stallion",82,0,82,1
2020-12-05,"Livin' The Dream","Morgan Wallen",83,0,83,1
2020-12-05,"Hit Different","SZA Featuring Ty Dolla $ign",84,76,29,12
2020-12-05,"Back To The Streets","Saweetie Featuring Jhene Aiko",85,0,76,2
2020-12-05,"Pain Away","Meek Mill Featuring Lil Durk",86,0,86,1
2020-12-05,"Hole In The Bottle","Kelsea Ballerini",87,72,72,7
2020-12-05,"U 2 Luv","Ne-Yo & Jeremih",88,73,66,8
2020-12-05,"Martin & Gina","Polo G",89,80,61,17
2020-12-05,"Drankin N Smokin","Future & Lil Uzi Vert",90,31,31,2
2020-12-05,"Wishing Well","Juice WRLD",91,84,5,20
2020-12-05,"Do It On The Tip","Megan Thee Stallion Featuring City Girls & Hot Girl Meg",92,0,92,1
