date,title,artist,current,previous,peak,weeks
2020-01-18,"Nice To Meet Ya","Niall Horan",77,75,63,13
2020-01-18,"Make Me Want To","Jimmie Allen",78,84,78,2
2020-01-18,"Tip Toe","Roddy Ricch Featuring A Boogie Wit da Hoodie",79,89,73,6
2020-01-18,"Easy","DaniLeigh Featuring Chris Brown",80,79,79,10
2020-01-18,"Watermelon Sugar","Harry Styles",81,82,54,7
2020-01-18,"More Hearts Than Mine","Ingrid Andress",82,88,82,2
2020-01-18,"I Wish Grandpas Never Died","Riley Green",83,90,83,2
2020-01-18,"homecoming queen?","Kelsea Ballerini",84,87,82,5
2020-01-18,"223's","YNW Melly & 9lokknine",85,78,34,18
2020-01-18,"Peta","Roddy Ricch Featuring Meek Mill",86,0,72,3
2020-01-18,"Tusa","Karol G & Nicki Minaj",87,76,76,6
2020-01-18,"Jerry Sprunger","Tory Lanez & T-Pain",88,93,44,6
2020-01-18,"Enemies","Post Malone Featuring DaBaby",89,85,16,18
2020-01-18,"All I Want","Olivia Rodrigo",90,0,90,1
2020-01-18,"July","Noah Cyrus Featuring Leon Bridges",91,100,91,2
2020-01-18,"Vete","Bad Bunny",92,83,33,7
2020-01-18,"I Hope You're Happy Now","Carly Pearce & Lee Brice",93,0,93,1
2020-01-18,"20/20","Lil Tjay",94,0,94,1
2020-01-18,"Say So","Doja Cat",95,0,95,1
2020-01-18,"Make No Sense","YoungBoy Never Broke Again",96,0,57,9
2020-01-18,"Slow Dance In A Parking Lot","Jordan Davis",97,99,97,2
2020-01-18,"ORANGE SODA","Baby Keem",98,0,98,1
2020-01-18,"All Dat","Moneybagg Yo X Megan Thee Stallon",99,0,70,3
2020-01-18,"WHAT TO DO?","JACKBOYS Featuring Don Toliver",100,56,56,2
2020-01-11,"Circles","Post Malone",1,5,1,18
2020-01-11,"Memories","Maroon 5",2,9,2,15
2020-01-11,"The Box","Roddy Ricch",3,13,3,4
2020-01-11,"Someone You Loved","Lewis Capaldi",4,8,1,34
2020-01-11,"Roxanne","Arizona Zervas",5,6,4,9
2020-01-11,"Good As Hell","Lizzo",6,10,3,19
2020-01-11,"Dance Monkey","Tones And I",7,14,7,13
2020-01-11,"HIGHEST IN THE ROOM","Travis Scott",8,38,1,13
2020-01-11,"10,000 Hours","Dan + Shay & Justin Bieber",9,17,4,13
2020-01-11,"Lose You To Love Me","Selena Gomez",10,18,1,11
2020-01-11,"Senorita","Shawn Mendes & Camila Cabello",11,26,1,28
2020-01-11,"Ballin'","Mustard Featuring Roddy Ricch",12,19,12,24
2020-01-11,"BOP","DaBaby",13,20,11,14
2020-01-11,"Bad Guy","Billie Eilish",14,23,1,40
2020-01-11,"Old Town Road","Lil Nas X Featuring Billy Ray Cyrus",15,34,1,44
2020-01-11,"No Guidance","Chris Brown Featuring Drake",16,25,5,30
2020-01-11,"Panini","Lil Nas X",17,30,5,28
2020-01-11,"Truth Hurts","Lizzo",18,35,1,35
2020-01-11,"Trampoline","SHAED",19,46,13,31
2020-01-11,"Heartless","The Weeknd",20,39,1,6
2020-01-11,"Don't Start Now","Dua Lipa",21,52,21,9
2020-01-11,"Bandit","Juice WRLD & YoungBoy Never Broke Again",22,27,10,13
2020-01-11,"everything i wanted","Billie Eilish",23,41,8,8
2020-01-11,"Hot","Young Thug Featuring Gunna",24,33,11,20
2020-01-11,"Only Human","Jonas Brothers",25,0,18,28
2020-01-11,"One Man Band","Old Dominion",26,54,20,19
2020-01-11,"Woah","Lil Baby",27,47,16,8
2020-01-11,"I Don't Care","Ed Sheeran & Justin Bieber",28,0,2,31
2020-01-11,"Sucker","Jonas Brothers",29,0,1,39
2020-01-11,"Even Though I'm Leaving","Luke Combs",30,59,11,18
2020-01-11,"Falling","Trevor Daniel",31,51,31,7
2020-01-11,"Hot Girl Bummer","blackbear",32,55,32,16
2020-01-11,"Ran$om","Lil Tecca",33,50,4,31
2020-01-11,"Lover","Taylor Swift",34,57,10,20
2020-01-11,"Adore You","Harry Styles",35,53,24,4
2020-01-11,"The Bones","Maren Morris",36,64,36,15
2020-01-11,"Graveyard","Halsey",37,61,34,16
2020-01-11,"OUT WEST","JACKBOYS Featuring Young Thug",38,0,38,1
2020-01-11,"On Chill","Wale Featuring Jeremih",39,58,22,21
2020-01-11,"Talk","Khalid",40,0,3,44
2020-01-11,"Suicidal","YNW Melly",41,56,41,6
2020-01-11,"Beautiful People","Ed Sheeran Featuring Khalid",42,0,13,25
2020-01-11,"Suge","DaBaby",43,0,7,36
2020-01-11,"Futsal Shuffle 2020","Lil Uzi Vert",44,48,5,3
2020-01-11,"Juicy","Doja Cat & Tyga",45,63,45,10
2020-01-11,"No Idea","Don Toliver",46,60,43,5
2020-01-11,"Baby","Lil Baby & DaBaby",47,0,21,21
2020-01-11,"GANG GANG","JACKBOYS & Sheck Wes",48,0,48,1
2020-01-11,"What If I Never Get Over You","Lady Antebellum",49,71,47,19
2020-01-11,"My Oh My","Camila Cabello Featuring DaBaby",50,62,50,4
2020-01-11,"Ridin' Roads","Dustin Lynch",51,73,51,9
2020-01-11,"HAD ENOUGH","Don Toliver Featuring Quavo & Offset",52,0,52,1
2020-01-11,"Heat","Chris Brown Featuring Gunna",53,66,36,18
2020-01-11,"Playing Games","Summer Walker",54,65,16,18
2020-01-11,"Into The Unknown","Idina Menzel & AURORA",55,67,46,6
2020-01-11,"WHAT TO DO?","JACKBOYS Featuring Don Toliver",56,0,56,1
2020-01-11,"VIBEZ","DaBaby",57,68,21,14
2020-01-11,"Heartache Medication","Jon Pardi",58,75,58,14
2020-01-11,"Blinding Lights","The Weeknd",59,72,11,5
2020-01-11,"Kinfolks","Sam Hunt",60,80,60,12
2020-01-11,"Remember You Young","Thomas Rhett",61,82,53,16
2020-01-11,"Heart On Ice","Rod Wave",62,70,54,8
2020-01-11,"Take What You Want","Post Malone Featuring Ozzy Osbourne & Travis Scott",63,77,8,17
2020-01-11,"Homesick","Kane Brown",64,88,64,7
2020-01-11,"Camelot","NLE Choppa",65,74,37,16
2020-01-11,"RITMO (Bad Boys For Life)","The Black Eyed Peas X J Balvin",66,86,66,6
2020-01-11,"Leave Em Alone","Layton Greene, Lil Baby, City Girls & PnB Rock",67,78,60,13
2020-01-11,"Start Wit Me","Roddy Ricch & Gunna",68,76,58,7
2020-01-11,"GATTI","JACKBOYS, Pop Smoke & Travis Scott",69,0,69,1
2020-01-11,"High Fashion","Roddy Ricch Featuring Mustard",70,0,70,1
2020-01-11,"TOES","DaBaby Featuring Lil Baby & Moneybagg Yo",71,0,28,5
2020-01-11,"South Of The Border","Ed Sheeran Featuring Camila Cabello & Cardi B",72,100,53,4
2020-01-11,"Slide","H.E.R. Featuring YG",73,85,73,2
2020-01-11,"I Hope","Gabby Barrett",74,0,74,1
2020-01-11,"Nice To Meet Ya","Niall Horan",75,93,63,12
2020-01-11,"Tusa","Karol G & Nicki Minaj",76,98,76,5
2020-01-11,"We Back","Jason Aldean",77,0,77,5
2020-01-11,"223's","YNW Melly & 9lokknine",78,84,34,17
2020-01-11,"Easy","DaniLeigh Featuring Chris Brown",79,90,79,9
2020-01-11,"Slow Dancing In The Dark","Joji",80,89,69,13
2020-01-11,"BEST ON EARTH","Russ & BIA",81,97,81,4
2020-01-11,"Watermelon Sugar","Harry Styles",82,87,54,6
2020-01-11,"Vete","Bad Bunny",83,91,33,6
2020-01-11,"Make Me Want To","Jimmie Allen",84,0,84,1
2020-01-11,"Enemies","Post Malone Featuring DaBaby",85,99,16,17
2020-01-11,"What She Wants Tonight","Luke Bryan",86,0,86,2
2020-01-11,"homecoming queen?","Kelsea Ballerini",87,0,82,4
2020-01-11,"More Hearts Than Mine","Ingrid Andress",88,0,88,1
2020-01-11,"Tip Toe","Roddy Ricch Featuring A Boogie Wit da Hoodie",89,95,73,5
2020-01-11,"I Wish Grandpas Never Died","Riley Green",90,0,90,1
2020-01-11,"Death","Trippie Redd Featuring DaBaby",91,83,59,7
2020-01-11,"Yellow Hearts","Ant Saunders",92,94,81,8
2020-01-11,"Jerry Sprunger","Tory Lanez & T-Pain",93,0,44,5
2020-01-11,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",94,81,78,3
2020-01-11,"Loco Contigo","DJ Snake, J. Balvin & Tyga",95,0,95,2
2020-01-11,"Candy","Doja Cat",96,96,86,6
2020-01-11,"Heartless","Diplo Presents Thomas Wesley Featuring Morgan Wallen",97,0,78,4
2020-01-11,"China","Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",98,0,43,18
2020-01-11,"Slow Dance In A Parking Lot","Jordan Davis",99,0,99,1
2020-01-11,"July","Noah Cyrus Featuring Leon Bridges",100,0,100,1
2020-01-04,"All I Want For Christmas Is You","Mariah Carey",1,1,1,37
2020-01-04,"Rockin' Around The Christmas Tree","Brenda Lee",2,2,2,32
2020-01-04,"Jingle Bell Rock","Bobby Helms",3,9,3,30
2020-01-04,"A Holly Jolly Christmas","Burl Ives",4,6,4,15
2020-01-04,"Circles","Post Malone",5,3,1,17
2020-01-04,"Roxanne","Arizona Zervas",6,4,4,8
2020-01-04,"It's The Most Wonderful Time Of The Year","Andy Williams",7,15,7,15
2020-01-04,"Someone You Loved","Lewis Capaldi",8,8,1,33
2020-01-04,"Memories","Maroon 5",9,7,4,14
2020-01-04,"Good As Hell","Lizzo",10,10,3,18
2020-01-04,"Last Christmas","Wham!",11,17,11,14
2020-01-04,"Feliz Navidad","Jose Feliciano",12,23,12,9
2020-01-04,"The Box","Roddy Ricch",13,18,13,3
2020-01-04,"Dance Monkey","Tones And I",14,11,9,12
2020-01-04,"Let It Snow, Let It Snow, Let It Snow","Dean Martin",15,28,15,8
2020-01-04,"The Christmas Song (Merry Christmas To You)","Nat King Cole",16,30,11,21
2020-01-04,"10,000 Hours","Dan + Shay & Justin Bieber",17,13,4,12
2020-01-04,"Lose You To Love Me","Selena Gomez",18,12,1,10
2020-01-04,"Ballin'","Mustard Featuring Roddy Ricch",19,14,14,23
2020-01-04,"BOP","DaBaby",20,16,11,13
2020-01-04,"Sleigh Ride","The Ronettes",21,37,21,7
2020-01-04,"Rudolph The Red-Nosed Reindeer","Gene Autry",22,36,16,8
2020-01-04,"Bad Guy","Billie Eilish",23,25,1,39
2020-01-04,"Happy Holiday / The Holiday Season","Andy Williams",24,40,24,4
2020-01-04,"No Guidance","Chris Brown Featuring Drake",25,20,5,29
2020-01-04,"Senorita","Shawn Mendes & Camila Cabello",26,21,1,27
2020-01-04,"Bandit","Juice WRLD & YoungBoy Never Broke Again",27,19,10,12
2020-01-04,"It's Beginning To Look A Lot Like Christmas","Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra",28,50,28,4
2020-01-04,"Christmas (Baby Please Come Home)","Darlene Love",29,0,29,3
2020-01-04,"Panini","Lil Nas X",30,29,5,27
2020-01-04,"Underneath The Tree","Kelly Clarkson",31,0,31,5
2020-01-04,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry",32,47,28,6
2020-01-04,"Hot","Young Thug Featuring Gunna",33,31,11,19
2020-01-04,"Old Town Road","Lil Nas X Featuring Billy Ray Cyrus",34,41,1,43
2020-01-04,"Truth Hurts","Lizzo",35,32,1,34
2020-01-04,"Run Rudolph Run","Chuck Berry",36,0,36,5
2020-01-04,"(There's No Place Like) Home For The Holidays","Perry Como",37,0,32,3
2020-01-04,"HIGHEST IN THE ROOM","Travis Scott",38,27,1,12
2020-01-04,"Heartless","The Weeknd",39,26,1,5
2020-01-04,"Blue Christmas","Elvis Presley",40,0,40,2
2020-01-04,"everything i wanted","Billie Eilish",41,34,8,7
2020-01-04,"White Christmas","Bing Crosby",42,0,12,16
2020-01-04,"Jingle Bells","Frank Sinatra",43,0,43,2
2020-01-04,"Like It's Christmas","Jonas Brothers",44,53,44,4
2020-01-04,"Baby It's Cold Outside","Dean Martin",45,0,45,1
2020-01-04,"Trampoline","SHAED",46,33,13,30
2020-01-04,"Woah","Lil Baby",47,35,16,7
2020-01-04,"Futsal Shuffle 2020","Lil Uzi Vert",48,5,5,2
2020-01-04,"You're A Mean One, Mr. Grinch","Thurl Ravenscroft",49,0,49,1
2020-01-04,"Ran$om","Lil Tecca",50,39,4,30
2020-01-04,"Falling","Trevor Daniel",51,38,36,6
2020-01-04,"Don't Start Now","Dua Lipa",52,42,30,8
2020-01-04,"Adore You","Harry Styles",53,24,24,3
2020-01-04,"One Man Band","Old Dominion",54,44,20,18
2020-01-04,"Hot Girl Bummer","blackbear",55,51,41,15
2020-01-04,"Suicidal","YNW Melly",56,58,56,5
2020-01-04,"Lover","Taylor Swift",57,48,10,19
2020-01-04,"On Chill","Wale Featuring Jeremih",58,46,22,20
2020-01-04,"Even Though I'm Leaving","Luke Combs",59,49,11,17
2020-01-04,"No Idea","Don Toliver",60,43,43,4
2020-01-04,"Graveyard","Halsey",61,52,34,15
2020-01-04,"My Oh My","Camila Cabello Featuring DaBaby",62,61,61,3
2020-01-04,"Juicy","Doja Cat & Tyga",63,57,47,9
2020-01-04,"The Bones","Maren Morris",64,55,48,14
2020-01-04,"Playing Games","Summer Walker",65,56,16,17
2020-01-04,"Heat","Chris Brown Featuring Gunna",66,59,36,17
2020-01-04,"Into The Unknown","Idina Menzel & AURORA",67,65,46,5
2020-01-04,"VIBEZ","DaBaby",68,60,21,13
2020-01-04,"Happy Xmas (War Is Over)","John Legend",69,0,69,1
2020-01-04,"Heart On Ice","Rod Wave",70,70,54,7
2020-01-04,"What If I Never Get Over You","Lady Antebellum",71,68,47,18
2020-01-04,"Blinding Lights","The Weeknd",72,63,11,4
2020-01-04,"Ridin' Roads","Dustin Lynch",73,66,66,8
2020-01-04,"Camelot","NLE Choppa",74,71,37,15
2020-01-04,"Heartache Medication","Jon Pardi",75,72,67,13
2020-01-04,"Start Wit Me","Roddy Ricch & Gunna",76,69,58,6
2020-01-04,"Take What You Want","Post Malone Featuring Ozzy Osbourne & Travis Scott",77,76,8,16
2020-01-04,"Leave Em Alone","Layton Greene, Lil Baby, City Girls & PnB Rock",78,77,60,12
2020-01-04,"Hate Me","Ellie Goulding & Juice WRLD",79,75,56,20
2020-01-04,"Kinfolks","Sam Hunt",80,81,62,11
2020-01-04,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",81,78,78,2
2020-01-04,"Remember You Young","Thomas Rhett",82,73,53,15
2020-01-04,"Death","Trippie Redd Featuring DaBaby",83,74,59,6
2020-01-04,"223's","YNW Melly & 9lokknine",84,91,34,16
2020-01-04,"Slide","H.E.R. Featuring YG",85,0,85,1
2020-01-04,"RITMO (Bad Boys For Life)","The Black Eyed Peas X J Balvin",86,89,86,5
2020-01-04,"Watermelon Sugar","Harry Styles",87,54,54,5
2020-01-04,"Homesick","Kane Brown",88,96,88,6
2020-01-04,"Slow Dancing In The Dark","Joji",89,88,69,12
2020-01-04,"Easy","DaniLeigh Featuring Chris Brown",90,97,88,8
2020-01-04,"Vete","Bad Bunny",91,85,33,5
2020-01-04,"Baby Sitter","DaBaby Featuring Offset",92,93,59,20
2020-01-04,"Nice To Meet Ya","Niall Horan",93,82,63,11
2020-01-04,"Yellow Hearts","Ant Saunders",94,95,81,7
2020-01-04,"Tip Toe","Roddy Ricch Featuring A Boogie Wit da Hoodie",95,80,73,4
2020-01-04,"Candy","Doja Cat",96,94,86,5
2020-01-04,"BEST ON EARTH","Russ & BIA",97,92,92,3
2020-01-04,"Tusa","Karol G & Nicki Minaj",98,0,78,4
2020-01-04,"Enemies","Post Malone Featuring DaBaby",99,98,16,16
2020-01-04,"South Of The Border","Ed Sheeran Featuring Camila Cabello & Cardi B",100,0,53,3
2019-12-28,"All I Want For Christmas Is You","Mariah Carey",1,1,1,36
2019-12-28,"Rockin' Around The Christmas Tree","Brenda Lee",2,3,2,31
2019-12-28,"Circles","Post Malone",3,2,1,16
2019-12-28,"Roxanne","Arizona Zervas",4,6,4,7
2019-12-28,"Futsal Shuffle 2020","Lil Uzi Vert",5,0,5,1
2019-12-28,"A Holly Jolly Christmas","Burl Ives",6,10,6,14
2019-12-28,"Memories","Maroon 5",7,7,4,13
2019-12-28,"Someone You Loved","Lewis Capaldi",8,4,1,32
2019-12-28,"Jingle Bell Rock","Bobby Helms",9,15,8,29
2019-12-28,"Good As Hell","Lizzo",10,5,3,17
2019-12-28,"Dance Monkey","Tones And I",11,9,9,11
2019-12-28,"Lose You To Love Me","Selena Gomez",12,13,1,9
2019-12-28,"10,000 Hours","Dan + Shay & Justin Bieber",13,14,4,11
2019-12-28,"Ballin'","Mustard Featuring Roddy Ricch",14,18,14,22
2019-12-28,"It's The Most Wonderful Time Of The Year","Andy Williams",15,20,10,14
2019-12-28,"BOP","DaBaby",16,11,11,12
2019-12-28,"Last Christmas","Wham!",17,26,17,13
2019-12-28,"The Box","Roddy Ricch",18,47,18,2
2019-12-28,"Bandit","Juice WRLD & YoungBoy Never Broke Again",19,12,10,11
2019-12-28,"No Guidance","Chris Brown Featuring Drake",20,19,5,28
2019-12-28,"Senorita","Shawn Mendes & Camila Cabello",21,16,1,26
2019-12-28,"Lucid Dreams","Juice WRLD",22,8,2,48
2019-12-28,"Feliz Navidad","Jose Feliciano",23,34,23,8
2019-12-28,"Adore You","Harry Styles",24,35,24,2
2019-12-28,"Bad Guy","Billie Eilish",25,21,1,38
2019-12-28,"Heartless","The Weeknd",26,17,1,4
2019-12-28,"HIGHEST IN THE ROOM","Travis Scott",27,25,1,11
2019-12-28,"Let It Snow, Let It Snow, Let It Snow","Dean Martin",28,24,20,7
2019-12-28,"Panini","Lil Nas X",29,22,5,26
2019-12-28,"The Christmas Song (Merry Christmas To You)","Nat King Cole",30,32,11,20
2019-12-28,"Hot","Young Thug Featuring Gunna",31,33,11,18
2019-12-28,"Truth Hurts","Lizzo",32,23,1,33
2019-12-28,"Trampoline","SHAED",33,27,13,29
2019-12-28,"everything i wanted","Billie Eilish",34,30,8,6
2019-12-28,"Woah","Lil Baby",35,28,16,6
2019-12-28,"Rudolph The Red-Nosed Reindeer","Gene Autry",36,38,16,7
2019-12-28,"Sleigh Ride","The Ronettes",37,37,26,6
2019-12-28,"Falling","Trevor Daniel",38,36,36,5
2019-12-28,"Ran$om","Lil Tecca",39,31,4,29
2019-12-28,"Happy Holiday / The Holiday Season","Andy Williams",40,43,40,3
2019-12-28,"Old Town Road","Lil Nas X Featuring Billy Ray Cyrus",41,39,1,42
2019-12-28,"Don't Start Now","Dua Lipa",42,42,30,7
2019-12-28,"No Idea","Don Toliver",43,76,43,3
2019-12-28,"One Man Band","Old Dominion",44,41,20,17
2019-12-28,"Only Human","Jonas Brothers",45,44,18,27
2019-12-28,"On Chill","Wale Featuring Jeremih",46,45,22,19
2019-12-28,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry",47,0,28,5
2019-12-28,"Lover","Taylor Swift",48,40,10,18
2019-12-28,"Even Though I'm Leaving","Luke Combs",49,46,11,16
2019-12-28,"It's Beginning To Look A Lot Like Christmas","Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra",50,0,35,3
2019-12-28,"Hot Girl Bummer","blackbear",51,51,41,14
2019-12-28,"Graveyard","Halsey",52,48,34,14
2019-12-28,"Like It's Christmas","Jonas Brothers",53,61,53,3
2019-12-28,"Watermelon Sugar","Harry Styles",54,92,54,4
2019-12-28,"The Bones","Maren Morris",55,54,48,13
2019-12-28,"Playing Games","Summer Walker",56,53,16,16
2019-12-28,"Juicy","Doja Cat & Tyga",57,57,47,8
2019-12-28,"Suicidal","YNW Melly",58,74,58,4
2019-12-28,"Heat","Chris Brown Featuring Gunna",59,56,36,16
2019-12-28,"VIBEZ","DaBaby",60,62,21,12
2019-12-28,"My Oh My","Camila Cabello Featuring DaBaby",61,82,61,2
2019-12-28,"Falling","Harry Styles",62,0,62,1
2019-12-28,"Blinding Lights","The Weeknd",63,52,11,3
2019-12-28,"Lights Up","Harry Styles",64,0,17,5
2019-12-28,"Into The Unknown","Idina Menzel & AURORA",65,55,46,4
2019-12-28,"Ridin' Roads","Dustin Lynch",66,68,66,7
2019-12-28,"Dirty Iyanna","YoungBoy Never Broke Again",67,0,67,1
2019-12-28,"What If I Never Get Over You","Lady Antebellum",68,70,47,17
2019-12-28,"Start Wit Me","Roddy Ricch & Gunna",69,58,58,5
2019-12-28,"Heart On Ice","Rod Wave",70,65,54,6
2019-12-28,"Camelot","NLE Choppa",71,66,37,14
2019-12-28,"Heartache Medication","Jon Pardi",72,71,67,12
2019-12-28,"Remember You Young","Thomas Rhett",73,63,53,14
2019-12-28,"Death","Trippie Redd Featuring DaBaby",74,64,59,5
2019-12-28,"Hate Me","Ellie Goulding & Juice WRLD",75,60,56,19
2019-12-28,"Take What You Want","Post Malone Featuring Ozzy Osbourne & Travis Scott",76,67,8,15
2019-12-28,"Leave Em Alone","Layton Greene, Lil Baby, City Girls & PnB Rock",77,69,60,11
2019-12-28,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",78,0,78,1
2019-12-28,"Nobody But You","Blake Shelton Duet With Gwen Stefani",79,0,79,1
2019-12-28,"Tip Toe","Roddy Ricch Featuring A Boogie Wit da Hoodie",80,73,73,3
2019-12-28,"Kinfolks","Sam Hunt",81,77,62,10
2019-12-28,"Nice To Meet Ya","Niall Horan",82,91,63,10
2019-12-28,"Famous Hoes","NLE Choppa",83,0,83,1
2019-12-28,"Cherry","Harry Styles",84,0,84,1
2019-12-28,"Vete","Bad Bunny",85,75,33,4
2019-12-28,"Golden","Harry Styles",86,0,86,1
2019-12-28,"Prayed For You","Matt Stell",87,79,36,20
2019-12-28,"Slow Dancing In The Dark","Joji",88,81,69,11
2019-12-28,"RITMO (Bad Boys For Life)","The Black Eyed Peas X J Balvin",89,96,89,4
2019-12-28,"Peta","Roddy Ricch Featuring Meek Mill",90,72,72,2
2019-12-28,"223's","YNW Melly & 9lokknine",91,80,34,15
2019-12-28,"BEST ON EARTH","Russ & BIA",92,100,92,2
2019-12-28,"Baby Sitter","DaBaby Featuring Offset",93,84,59,19
2019-12-28,"Candy","Doja Cat",94,86,86,4
2019-12-28,"Yellow Hearts","Ant Saunders",95,95,81,6
2019-12-28,"Homesick","Kane Brown",96,90,88,5
2019-12-28,"Easy","DaniLeigh Featuring Chris Brown",97,89,88,7
2019-12-28,"Enemies","Post Malone Featuring DaBaby",98,83,16,15
2019-12-28,"She","Harry Styles",99,0,99,1
2019-12-28,"6 Kiss","Trippie Redd Featuring Juice WRLD & YNW Melly",100,78,60,4
2019-12-21,"All I Want For Christmas Is You","Mariah Carey",1,3,1,35
2019-12-21,"Circles","Post Malone",2,2,1,15
