date,title,artist,current,previous,peak,weeks
2007-12-08,"Clumsy","Fergie",7,8,7,7
2007-12-08,"Good Life","Kanye West Featuring T-Pain",8,7,7,11
2007-12-08,"Hate That I Love You","Rihanna Featuring Ne-Yo",9,12,9,13
2007-12-08,"Cyclone","Baby Bash Featuring T-Pain",10,9,7,18
2007-12-08,"Paralyzer","Finger Eleven",11,11,10,25
2007-12-08,"Tattoo","Jordin Sparks",12,16,12,9
2007-12-08,"Stronger","Kanye West",13,10,1,18
2007-12-08,"The Way I Are","Timbaland Featuring Keri Hilson",14,13,3,26
2007-12-08,"How Far We've Come","matchbox twenty",15,15,11,13
2007-12-08,"Bed","J. Holiday",16,14,5,19
2007-12-08,"Duffle Bag Boy","Playaz Circle Featuring Lil Wayne",17,22,17,10
2007-12-08,"Over You","Daughtry",18,19,18,16
2007-12-08,"Shawty Is A 10","The-Dream",19,18,17,12
2007-12-08,"Big Girls Don't Cry","Fergie",20,17,1,32
2007-12-08,"Love Like This","Natasha Bedingfield Featuring Sean Kingston",21,27,21,6
2007-12-08,"I'm So Hood","DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",22,24,19,11
2007-12-08,"Our Song","Taylor Swift",23,28,23,9
2007-12-08,"Hypnotized","Plies Featuring Akon",24,32,24,9
2007-12-08,"Can't Help But Wait","Trey Songz",25,30,25,10
2007-12-08,"I Don't Wanna Be In Love (Dance Floor Anthem)","Good Charlotte",26,35,26,12
2007-12-08,"Ayo Technology","50 Cent Featuring Justin Timberlake & Timbaland",27,21,5,16
2007-12-08,"So Small","Carrie Underwood",28,23,17,15
2007-12-08,"Wake Up Call","Maroon 5",29,25,19,16
2007-12-08,"Who Knew","P!nk",30,20,9,25
2007-12-08,"Take You There","Sean Kingston",31,42,31,4
2007-12-08,"Soulja Girl","Soulja Boy Tell'em Featuring I-15",32,37,32,8
2007-12-08,"Until The End Of Time","Justin Timberlake Duet With Beyonce",33,26,23,21
2007-12-08,"Rockstar","Nickelback",34,31,6,42
2007-12-08,"Baby Don't Go","Fabolous Featuring Jermaine Dupri",35,34,23,13
2007-12-08,"Just Fine","Mary J. Blige",36,43,36,6
2007-12-08,"Sweetest Girl (Dollar Bill)","Wyclef Jean Featuring Akon, Lil Wayne & Niia",37,44,37,11
2007-12-08,"Don't Blink","Kenny Chesney",38,33,29,12
2007-12-08,"Into The Night","Santana Featuring Chad Kroeger",39,38,38,8
2007-12-08,"Stay","Sugarland",40,36,32,7
2007-12-08,"My Drink N' My 2 Step","Cassidy Featuring Swizz Beatz",41,40,33,11
2007-12-08,"Gimme More","Britney Spears",42,29,3,12
2007-12-08,"Misery Business","Paramore",43,48,34,19
2007-12-08,"Umbrella","Rihanna Featuring Jay-Z",44,50,1,33
2007-12-08,"Shoulda Let You Go","Keyshia Cole Introducing Amina",45,49,45,9
2007-12-08,"Like You'll Never See Me Again","Alicia Keys",46,45,45,3
2007-12-08,"Hey There Delilah","Plain White T's",47,39,1,35
2007-12-08,"Get Buck In Here","DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",48,41,41,3
2007-12-08,"Let It Go","Keyshia Cole Featuring Missy Elliott & Lil Kim",49,46,7,23
2007-12-08,"How 'Bout Them Cowgirls","George Strait",50,51,50,12
2007-12-08,"Firecracker","Josh Turner",51,53,50,11
2007-12-08,"Livin' Our Love Song","Jason Michael Carroll",52,56,52,13
2007-12-08,"More Than A Memory","Garth Brooks",53,55,53,13
2007-12-08,"Shadow Of The Day","Linkin Park",54,70,54,3
2007-12-08,"Fall","Clay Walker",55,57,55,12
2007-12-08,"Girlfriend","Bow Wow & Omarion",56,62,56,4
2007-12-08,"S.O.S.","Jonas Brothers",57,74,17,16
2007-12-08,"Ready, Set, Don't Go","Billy Ray Cyrus With Miley Cyrus",58,65,58,10
2007-12-08,"Hood Figga","Gorilla Zoe",59,59,38,18
2007-12-08,"The Pretender","Foo Fighters",60,58,37,16
2007-12-08,"Free And Easy (Down The Road I Go)","Dierks Bentley",61,52,46,17
2007-12-08,"Freaky Gurl","Gucci Mane",62,69,62,10
2007-12-08,"Piece Of Me","Britney Spears",63,80,63,4
2007-12-08,"Roc Boys (And The Winner Is)...","JAY-Z",64,64,64,4
2007-12-08,"What Do Ya Think About That","Montgomery Gentry",65,73,65,8
2007-12-08,"Take Me There","Rascal Flatts",66,61,19,18
2007-12-08,"Fake It","Seether",67,67,67,8
2007-12-08,"Taking Chances","Celine Dion",68,54,54,2
2007-12-08,"As If","Sara Evans",69,72,62,7
2007-12-08,"Winner At A Losing Game","Rascal Flatts",70,79,70,5
2007-12-08,"Everybody","Keith Urban",71,71,71,8
2007-12-08,"Suffocate","J. Holiday",72,84,72,3
2007-12-08,"Pop Bottles","Birdman Featuring Lil Wayne",73,87,73,4
2007-12-08,"I'm Like A Lawyer...(Me & You)","Fall Out Boy",74,68,68,5
2007-12-08,"Flashing Lights","Kanye West Featuring Dwele",75,0,75,1
2007-12-08,"Online","Brad Paisley",76,66,39,19
2007-12-08,"Never Too Late","Three Days Grace",77,81,71,17
2007-12-08,"Music Is My Hot Hot Sex","CSS",78,63,63,3
2007-12-08,"Nothin' Better To Do","LeAnn Rimes",79,75,73,9
2007-12-08,"Watching Airplanes","Gary Allan",80,83,80,5
2007-12-08,"Pictures Of You","The Last Goodnight",81,77,77,7
2007-12-08,"Me Enamora","Juanes",82,82,69,10
2007-12-08,"Bleed It Out","Linkin Park",83,78,52,17
2007-12-08,"If You're Reading This","Tim McGraw",84,76,41,16
2007-12-08,"Letter To Me","Brad Paisley",85,89,85,2
2007-12-08,"Mistletoe","Colbie Caillat",86,0,86,1
2007-12-08,"Sorry, Blame It On Me","Akon",87,93,7,19
2007-12-08,"Do It Well","Jennifer Lopez",88,86,31,10
2007-12-08,"This Christmas","Chris Brown",89,0,89,1
2007-12-08,"Calabria 2008","Enur Featuring Natasja",90,97,90,2
2007-12-08,"Love Song","Sara Bareilles",91,92,91,4
2007-12-08,"The Hand Clap","Hurricane Chris Featuring Big Poppa",92,91,72,6
2007-12-08,"Me Love","Sean Kingston",93,95,14,17
2007-12-08,"Don't Stop The Music","Rihanna",94,0,94,1
2007-12-08,"Hot","Avril Lavigne",95,0,95,1
2007-12-08,"1234","Feist",96,85,8,11
2007-12-08,"I Get Money","50 Cent",97,98,20,14
2007-12-08,"Stealing Cinderella","Chuck Wicks",98,94,94,2
2007-12-08,"Independent","Webbie Featuring Lil' Phat & Lil' Boosie",99,0,99,1
2007-12-08,"Cleaning This Gun (Come On In Boy)","Rodney Atkins",100,0,100,1
