date,title,artist,current,previous,peak,weeks,new
1968-12-28,"Magical Mystery Tour (Soundtrack)","The Beatles",85,85,1,54,False
1968-12-28,"Turn Around Look At Me","Ray Conniff",86,88,72,10,False
1968-12-28,"Hey, Little One","Glen Campbell",87,93,26,39,False
1968-12-28,"In The Groove","Marvin Gaye",88,98,88,9,False
1968-12-28,"The Super Hits, Vol. 3","Various Artists",89,123,89,6,False
1968-12-28,"Young Girl","Gary Puckett And The Union Gap",90,92,21,33,False
1968-12-28,"The Mason Williams Phonograph Record","Mason Williams",91,84,14,27,False
1968-12-28,"Farewell To The First Golden Era","The Mamas & The Papas",92,95,5,60,False
1968-12-28,"Dean Martin's Greatest Hits! Vol. 2","Dean Martin",93,91,83,17,False
1968-12-28,"The Super Hits, Vol. 2","Various Artists",94,99,76,24,False
1968-12-28,"Donovan In Concert","Donovan",95,103,18,23,False
1968-12-28,"Otis Redding In Person At The Whisky A Go Go","Otis Redding",96,100,96,5,False
1968-12-28,"Camelot","Soundtrack",97,104,11,60,False
1968-12-28,"Creedence Clearwater Revival: Collector's Edition","Creedence Clearwater Revival",98,89,52,22,False
1968-12-28,"The Electrifying Eddie Harris","Eddie Harris",99,102,36,38,False
1968-12-28,"Road Song","Wes Montgomery",100,94,94,7,False
1968-12-28,"Magic Bus-The Who On Tour","The Who",101,64,39,10,False
1968-12-28,"To Russell, My Brother, Whom I Slept With","Bill Cosby",102,97,7,39,False
1968-12-28,"Music From Big Pink","The Band",103,106,30,21,False
1968-12-28,"Axis: Bold As Love","The Jimi Hendrix Experience",104,101,3,47,False
1968-12-28,"Boogie With Canned Heat","Canned Heat",105,107,16,45,False
1968-12-28,"Elvis û TV Special","Elvis Presley",106,166,106,2,False
1968-12-28,"A New Place In The Sun","Glen Campbell",107,86,24,28,False
1968-12-28,"A Tramp Shining","Richard Harris",108,105,4,33,False
1968-12-28,"The Sound Of Boots","Boots Randolph",109,109,60,18,False
1968-12-28,"Rare Precious & Beautiful","Bee Gees",110,128,110,4,False
1968-12-28,"The Four Tops Greatest Hits","Four Tops",111,96,4,66,False
1968-12-28,"Man Of La Mancha","Original Cast",112,118,31,154,False
1968-12-28,"The Unicorn","The Irish Rovers",113,121,24,39,False
1968-12-28,"In My Life","Judy Collins",114,122,46,30,False
1968-12-28,"Laugh-In","Soundtrack",115,115,115,11,False
1968-12-28,"Petula","Petula Clark",116,113,51,17,False
1968-12-28,"Baptism","Joan Baez",117,117,84,21,False
1968-12-28,"Heavy","Iron Butterfly",118,135,78,41,False
1968-12-28,"Days Of Future Past","The Moody Blues With The London Festival Orchestra (Knight)",119,116,27,35,False
1968-12-28,"Alice's Restaurant","Soundtrack",120,114,29,59,False
1968-12-28,"Promises, Promises","Dionne Warwick",121,170,121,3,False
1968-12-28,"Hold Me Tight","Johnny Nash",122,124,122,6,False
1968-12-28,"Who Knows Where The Time Goes","Judy Collins",123,198,123,2,False
1968-12-28,"All Hung Up","The Irish Rovers",124,119,119,8,False
1968-12-28,"Star!","Soundtrack",125,125,118,10,False
1968-12-28,"Honey","Bobby Goldsboro",126,126,5,37,False
1968-12-28,"Goin' Out Of My Head","The Lettermen",127,127,13,38,False
1968-12-28,"Walkin' In Love Land","Eddy Arnold",128,108,70,8,False
1968-12-28,"Love Is Blue","Johnny Mathis",129,112,26,38,False
1968-12-28,"Rhinoceros","Rhinoceros",130,0,130,1,True
1968-12-28,"Archives","Archives",131,140,131,9,False
1968-12-28,"The Birds, The Bees & The Monkees","The Monkees",132,132,3,34,False
1968-12-28,"Cycles","Frank Sinatra",133,0,133,1,True
1968-12-28,"TCB","Diana Ross & The Supremes With The Temptations",134,0,134,1,True
1968-12-28,"Edizione D'Oro (The 4 Seasons Gold Edition-29 Gold Hits)","The 4 Seasons",135,0,135,1,True
1968-12-28,"Sergio Mendes & Brasil '66","Sergio Mendes",136,134,7,121,False
1968-12-28,"Mozart: Piano Concertos Nos. 17 & 21","Geza Anda",137,145,115,17,False
1968-12-28,"Outsideinside","Blue Cheer",138,138,90,14,False
1968-12-28,"Finian's Rainbow","Soundtrack",139,143,93,13,False
1968-12-28,"Cruising With Ruben & The Jets","Mothers Of Invention",140,155,140,2,False
1968-12-28,"Yesterday's Dreams","Four Tops",141,139,91,14,False
1968-12-28,"This Is My Country","The Impressions",142,136,136,4,False
1968-12-28,"John W. Anderson Presents KaSandra","K",143,142,142,6,False
1968-12-28,"Nancy & Lee","Nancy Sinatra",144,141,13,38,False
1968-12-28,"Bob Dylan's Greatest Hits","Bob Dylan",145,146,10,83,False
1968-12-28,"Release Me","Engelbert Humperdinck",146,148,7,81,False
1968-12-28,"Nazz","Nazz",147,144,129,11,False
1968-12-28,"Those Were The Days","Johnny Mathis",148,158,148,3,False
1968-12-28,"A Day In The Life","Wes Montgomery",149,149,13,65,False
1968-12-28,"Dion","Dion",150,156,150,2,False
1968-12-28,"The Papas & The Mamas","The Mamas & The Papas",151,130,15,32,False
1968-12-28,"Big Brother & The Holding Company","Big Brother And The Holding Company",152,152,60,29,False
1968-12-28,"Strange Days","The Doors",153,137,3,61,False
1968-12-28,"Electric Mud","Muddy Waters",154,131,127,8,False
1968-12-28,"Put Your Head On My Shoulder","The Lettermen",155,165,155,3,False
1968-12-28,"Greatest Hits","The Association",156,0,156,1,True
1968-12-28,"Petula Clark's Greatest Hits, Vol. 1","Petula Clark",157,0,157,1,True
1968-12-28,"Head","The Monkees",158,168,158,2,False
1968-12-28,"The Best Of Eddy Arnold","Eddy Arnold",159,164,34,52,False
1968-12-28,"I Walk Alone","Marty Robbins",160,160,160,3,False
1968-12-28,"Valley Of The Dolls","Dionne Warwick",161,147,6,43,False
1968-12-28,"Up, Up And Away","The 5th Dimension",162,159,8,81,False
1968-12-28,"Live Wire/Blues Power","Albert King",163,154,150,7,False
1968-12-28,"The Romantic World Of Eddy Arnold","Eddy Arnold",164,161,56,29,False
1968-12-28,"The Worm","Jimmy McGriff",165,0,165,1,True
1968-12-28,"John Wesley Harding","Bob Dylan",166,176,2,49,False
1968-12-28,"Another Time, Another Place","Fever Tree",167,0,167,1,True
1968-12-28,"The Last Waltz","Engelbert Humperdinck",168,157,10,54,False
1968-12-28,"It Must Be Him","Ray Conniff",169,0,25,38,False
1968-12-28,"West Side Story","Soundtrack",170,171,3,98,False
1968-12-28,"!!Going Places!!","Herb Alpert & The Tijuana Brass",171,175,1,159,False
1968-12-28,"Arlo","Arlo Guthrie",172,150,100,10,False
1968-12-28,"Oliver!","Soundtrack",173,0,173,1,True
1968-12-28,"Fly Me To The Moon","Bobby Womack",174,0,174,1,True
1968-12-28,"The Mason Williams Ear Show","Mason Williams",175,0,175,1,True
1968-12-28,"There Is","The Dells",176,177,29,27,False
1968-12-28,"The Dock Of The Bay","Otis Redding",177,174,4,41,False
1968-12-28,"16 Original Big Hits, Volume 9","Various Artists",178,179,178,7,False
1968-12-28,"The Best Of The Impressions","The Impressions",179,0,179,10,False
1968-12-28,"Fiddler On The Roof","Original Cast",180,0,7,188,False
1968-12-28,"The Lord's Prayer And Other Sacred Songs","Jim Nabors",181,173,173,7,False
1968-12-28,"D-I-V-O-R-C-E","Tammy Wynette",182,0,182,5,False
1968-12-28,"Barbarella","Soundtrack",183,185,183,4,False
1968-12-28,"Hello Dummy!","Don Rickles",184,0,54,26,False
1968-12-28,"Chitty Chitty Bang Bang","Soundtrack",185,189,185,8,False
1968-12-28,"The Hits Of Broadway And Hollywood","Ed Ames",186,196,186,2,False
1968-12-28,"Kiss Me Goodbye","Jim Nabors",187,182,153,25,False
1968-12-28,"Bill Medley 100%","Bill Medley",188,188,188,4,False
1968-12-28,"Bang, Bang You're Terry Reid","Terry Reid",189,190,189,2,False
1968-12-28,"The Best of King Curtis","King Curtis",190,192,190,2,False
1968-12-28,"South Of The Border","Herb Alpert & The Tijuana Brass",191,178,6,159,False
1968-12-28,"The Pentangle","Pentangle",192,194,192,2,False
1968-12-28,"Who Will Answer? And Other Songs Of Our Time","Ed Ames",193,191,13,45,False
1968-12-28,"Greatest Hits, Vol. 2","The Miracles",194,184,7,44,False
1968-12-28,"Mercy, Mercy","Buddy Rich",195,186,186,5,False
1968-12-28,"A Long Time Comin'","Electric Flag",196,193,31,35,False
1968-12-28,"The Soft Machine","Soft Machine",197,197,197,2,False
1968-12-28,"Life","Sly & The Family Stone",198,195,195,4,False
1968-12-28,"A Bouquet Of Hits","Ferrante & Teicher",199,200,199,2,False
1968-12-28,"Anthology Of British Blues Vol. 2, An","Various Artists",200,0,200,1,True
1968-12-21,"Wichita Lineman","Glen Campbell",1,4,1,6,False
1968-12-21,"The Beatles [White Album]","The Beatles",2,11,2,2,False
1968-12-21,"Cheap Thrills","Big Brother And The Holding Company",3,1,1,17,False
1968-12-21,"Feliciano!","Jose Feliciano",4,2,2,23,False
1968-12-21,"The Second","Steppenwolf",5,5,4,12,False
1968-12-21,"Wildflowers","Judy Collins",6,31,6,51,False
1968-12-21,"Electric Ladyland","The Jimi Hendrix Experience",7,3,1,10,False
1968-12-21,"Gentle On My Mind","Glen Campbell",8,9,5,43,False
1968-12-21,"In-A-Gadda-Da-Vida","Iron Butterfly",9,6,5,23,False
1968-12-21,"Time Peace/The Rascals' Greatest Hits","The Rascals",10,7,1,24,False
1968-12-21,"Are You Experienced?","Jimi Hendrix",11,12,5,70,False
1968-12-21,"Bobbie Gentry & Glen Campbell","Bobbie Gentry & Glen Campbell",12,13,11,11,False
1968-12-21,"Wheels Of Fire","Cream",13,8,1,24,False
1968-12-21,"Aretha In Paris","Aretha Franklin",14,18,14,5,False
1968-12-21,"Funny Girl (Soundtrack)","Barbra Streisand",15,15,15,64,False
1968-12-21,"A New Time-A New Day","The Chambers Brothers",16,17,16,11,False
1968-12-21,"200 M.P.H.","Bill Cosby",17,20,17,9,False
1968-12-21,"Fool On The Hill","Sergio Mendes",18,58,18,3,False
1968-12-21,"The Time Has Come","The Chambers Brothers",19,10,4,45,False
1968-12-21,"The Hurdy Gurdy Man","Donovan",20,21,20,10,False
1968-12-21,"Hickory Holler Revisited","O.C. Smith",21,26,21,28,False
1968-12-21,"Incredible","Gary Puckett And The Union Gap",22,22,22,8,False
1968-12-21,"Diana Ross & The Supremes Join The Temptations","Diana Ross & The Supremes",23,47,23,4,False
1968-12-21,"Shine On Brightly","Procol Harum",24,29,24,11,False
1968-12-21,"Bookends","Simon & Garfunkel",25,25,1,35,False
1968-12-21,"Sailor","The Steve Miller Band",26,24,24,8,False
1968-12-21,"Late Again","Peter, Paul & Mary",27,14,14,15,False
1968-12-21,"A Man Without Love","Engelbert Humperdinck",28,16,12,18,False
1968-12-21,"Turn Around, Look At Me","The Vogues",29,32,29,16,False
1968-12-21,"A Happening In Central Park","Barbra Streisand",30,30,30,11,False
1968-12-21,"Harper Valley P.T.A.","Jeannie C. Riley",31,27,12,11,False
1968-12-21,"In Search Of The Lost Chord","The Moody Blues",32,28,23,15,False
1968-12-21,"Beggars Banquet","The Rolling Stones",33,159,33,2,False
1968-12-21,"The Yard Went On Forever...","Richard Harris",34,34,34,6,False
1968-12-21,"Johnny Cash At Folsom Prison","Johnny Cash",35,38,13,28,False
1968-12-21,"Live At The Apollo, Volume II","James Brown",36,36,36,16,False
1968-12-21,"By The Time I Get To Phoenix","Glen Campbell",37,41,15,52,False
1968-12-21,"Traffic","Traffic",38,48,38,4,False
1968-12-21,"The Graduate","Soundtrack",39,23,1,41,False
1968-12-21,"Steppenwolf","Steppenwolf",40,33,6,42,False
1968-12-21,"Parsley, Sage, Rosemary And Thyme","Simon & Garfunkel",41,39,4,111,False
1968-12-21,"Honey","Andy Williams",42,43,9,29,False
1968-12-21,"Special Occasion","Smokey Robinson & The Miracles",43,45,43,12,False
1968-12-21,"Waiting For The Sun","The Doors",44,42,1,20,False
1968-12-21,"Living The Blues","Canned Heat",45,61,45,3,False
1968-12-21,"Truth","Jeff Beck",46,19,15,18,False
1968-12-21,"Look Around","Sergio Mendes",47,44,5,42,False
1968-12-21,"Dean Martin's Greatest Hits! Vol. 1","Dean Martin",48,51,26,30,False
1968-12-21,"Aretha Now","Aretha Franklin",49,50,3,24,False
1968-12-21,"Disraeli Gears","Cream",50,49,4,55,False
1968-12-21,"Souled","Jose Feliciano",51,89,51,3,False
1968-12-21,"Beat Of The Brass","Herb Alpert & The Tijuana Brass",52,52,1,33,False
1968-12-21,"Love Child","The Supremes",53,158,53,2,False
1968-12-21,"The Crazy World Of Arthur Brown","Arthur",54,35,7,16,False
1968-12-21,"2001: A Space Odyssey","Soundtrack",55,40,24,24,False
1968-12-21,"Shades Of Deep Purple","Deep Purple",56,37,24,16,False
1968-12-21,"Super Session","Mike Bloomfield",57,55,12,17,False
1968-12-21,"Realization","Johnny Rivers",58,57,5,26,False
1968-12-21,"Live At London's Talk Of The Town","The Supremes",59,59,59,12,False
1968-12-21,"The Doors","The Doors",60,65,2,92,False
1968-12-21,"Vanilla Fudge","Vanilla Fudge",61,64,6,67,False
1968-12-21,"Sgt. Pepper's Lonely Hearts Club Band","The Beatles",62,71,1,79,False
1968-12-21,"Diana Ross And The Supremes Greatest Hits","Diana Ross & The Supremes",63,66,1,65,False
1968-12-21,"Magic Bus-The Who On Tour","The Who",64,46,39,9,False
1968-12-21,"Sounds Of Silence","Simon & Garfunkel",65,67,21,95,False
1968-12-21,"Honey","Ray Conniff",66,69,22,30,False
1968-12-21,"Bare Wires","John Mayall",67,63,59,15,False
1968-12-21,"Fresh Cream","Cream",68,72,39,85,False
1968-12-21,"Crown Of Creation","Jefferson Airplane",69,68,6,16,False
1968-12-21,"Hair","Original Cast Recording",70,53,37,21,False
1968-12-21,"The Box Tops Super Hits","The Box Tops",71,198,71,3,False
1968-12-21,"Doctor Zhivago","Soundtrack",72,82,1,145,False
1968-12-21,"You're All I Need","Tammi Terrell",73,60,60,14,False
1968-12-21,"The Sea","San Sebastian",74,80,52,92,False
1968-12-21,"The Good, The Bad And The Ugly","Soundtrack",75,77,4,46,False
1968-12-21,"Dionne Warwick's Golden Hits, Part One","Dionne Warwick",76,76,10,58,False
1968-12-21,"The Temptations Greatest Hits","The Temptations",77,75,5,106,False
1968-12-21,"Wild In The Streets","Soundtrack",78,62,12,25,False
1968-12-21,"Frank Sinatra's Greatest Hits!","Frank Sinatra",79,79,55,16,False
1968-12-21,"The Sound Of Music","Soundtrack",80,86,1,197,False
1968-12-21,"Idea","Bee Gees",81,74,17,17,False
1968-12-21,"Aretha: Lady Soul","Aretha Franklin",82,84,2,44,False
1968-12-21,"Renaissance","Vanilla Fudge",83,73,20,24,False
1968-12-21,"The Mason Williams Phonograph Record","Mason Williams",84,78,14,26,False
1968-12-21,"Magical Mystery Tour (Soundtrack)","The Beatles",85,91,1,53,False
1968-12-21,"A New Place In The Sun","Glen Campbell",86,81,24,27,False
1968-12-21,"Wish It Would Rain","The Temptations",87,94,13,31,False
1968-12-21,"Turn Around Look At Me","Ray Conniff",88,87,72,9,False
1968-12-21,"Creedence Clearwater Revival: Collector's Edition","Creedence Clearwater Revival",89,54,52,21,False
1968-12-21,"Golden Grass","The Grass Roots",90,104,90,5,False
1968-12-21,"Dean Martin's Greatest Hits! Vol. 2","Dean Martin",91,112,83,16,False
1968-12-21,"Young Girl","Gary Puckett And The Union Gap",92,83,21,32,False
1968-12-21,"Hey, Little One","Glen Campbell",93,92,26,38,False
1968-12-21,"Road Song","Wes Montgomery",94,98,94,6,False
1968-12-21,"Farewell To The First Golden Era","The Mamas & The Papas",95,97,5,59,False
1968-12-21,"The Four Tops Greatest Hits","Four Tops",96,96,4,65,False
1968-12-21,"To Russell, My Brother, Whom I Slept With","Bill Cosby",97,100,7,38,False
1968-12-21,"In The Groove","Marvin Gaye",98,125,98,8,False
1968-12-21,"The Super Hits, Vol. 2","Various Artists",99,95,76,23,False
1968-12-21,"Otis Redding In Person At The Whisky A Go Go","Otis Redding",100,111,100,4,False
1968-12-21,"Axis: Bold As Love","The Jimi Hendrix Experience",101,85,3,46,False
1968-12-21,"The Electrifying Eddie Harris","Eddie Harris",102,101,36,37,False
1968-12-21,"Donovan In Concert","Donovan",103,105,18,22,False
1968-12-21,"Camelot","Soundtrack",104,110,11,59,False
1968-12-21,"A Tramp Shining","Richard Harris",105,99,4,32,False
1968-12-21,"Music From Big Pink","The Band",106,90,30,20,False
1968-12-21,"Boogie With Canned Heat","Canned Heat",107,56,16,44,False
1968-12-21,"Walkin' In Love Land","Eddy Arnold",108,70,70,7,False
1968-12-21,"The Sound Of Boots","Boots Randolph",109,93,60,17,False
1968-12-21,"Golden Era, Vol. 2","The Mamas & The Papas",110,108,53,13,False
1968-12-21,"Stoned Soul Picnic","The 5th Dimension",111,102,21,18,False
1968-12-21,"Love Is Blue","Johnny Mathis",112,119,26,37,False
1968-12-21,"Petula","Petula Clark",113,113,51,16,False
1968-12-21,"Alice's Restaurant","Soundtrack",114,114,29,58,False
1968-12-21,"Laugh-In","Soundtrack",115,116,115,10,False
1968-12-21,"Days Of Future Past","The Moody Blues With The London Festival Orchestra (Knight)",116,109,27,34,False
1968-12-21,"Baptism","Joan Baez",117,124,84,20,False
1968-12-21,"Man Of La Mancha","Original Cast",118,107,31,153,False
1968-12-21,"All Hung Up","The Irish Rovers",119,121,119,7,False
1968-12-21,"Last Time Around","Buffalo Springfield",120,122,42,19,False
1968-12-21,"The Unicorn","The Irish Rovers",121,126,24,38,False
1968-12-21,"In My Life","Judy Collins",122,130,46,29,False
1968-12-21,"The Super Hits, Vol. 3","Various Artists",123,150,123,5,False
1968-12-21,"Hold Me Tight","Johnny Nash",124,139,124,5,False
1968-12-21,"Star!","Soundtrack",125,118,118,9,False
1968-12-21,"Honey","Bobby Goldsboro",126,117,5,36,False
1968-12-21,"Goin' Out Of My Head","The Lettermen",127,133,13,37,False
1968-12-21,"Rare Precious & Beautiful","Bee Gees",128,131,128,3,False
1968-12-21,"Pat Paulsen For President","Pat Paulsen",129,88,71,10,False
1968-12-21,"The Papas & The Mamas","The Mamas & The Papas",130,115,15,31,False
1968-12-21,"Electric Mud","Muddy Waters",131,127,127,7,False
1968-12-21,"The Birds, The Bees & The Monkees","The Monkees",132,120,3,33,False
1968-12-21,"The Turtles Present The Battle Of The Bands","The Turtles",133,128,128,6,False
1968-12-21,"Sergio Mendes & Brasil '66","Sergio Mendes",134,132,7,120,False
1968-12-21,"Heavy","Iron Butterfly",135,134,78,40,False
1968-12-21,"This Is My Country","The Impressions",136,136,136,3,False
1968-12-21,"Strange Days","The Doors",137,142,3,60,False
1968-12-21,"Outsideinside","Blue Cheer",138,135,90,13,False
1968-12-21,"Yesterday's Dreams","Four Tops",139,129,91,13,False
1968-12-21,"Archives","Archives",140,165,140,8,False
1968-12-21,"Nancy & Lee","Nancy Sinatra",141,141,13,37,False
1968-12-21,"John W. Anderson Presents KaSandra","K",142,153,142,5,False
1968-12-21,"Finian's Rainbow","Soundtrack",143,103,93,12,False
1968-12-21,"Nazz","Nazz",144,138,129,10,False
1968-12-21,"Mozart: Piano Concertos Nos. 17 & 21","Geza Anda",145,123,115,16,False
1968-12-21,"Bob Dylan's Greatest Hits","Bob Dylan",146,151,10,82,False
1968-12-21,"Valley Of The Dolls","Dionne Warwick",147,137,6,42,False
1968-12-21,"Release Me","Engelbert Humperdinck",148,148,7,80,False
1968-12-21,"A Day In The Life","Wes Montgomery",149,147,13,64,False
1968-12-21,"Arlo","Arlo Guthrie",150,106,100,9,False
1968-12-21,"This Guy's In Love With You","Jerry Vale",151,149,135,20,False
1968-12-21,"Big Brother & The Holding Company","Big Brother And The Holding Company",152,156,60,28,False
1968-12-21,"Dream A Little Dream","Mama Cass",153,146,87,10,False
1968-12-21,"Live Wire/Blues Power","Albert King",154,152,150,6,False
1968-12-21,"Cruising With Ruben & The Jets","Mothers Of Invention",155,0,155,1,True
1968-12-21,"Dion","Dion",156,0,156,1,True
1968-12-21,"The Last Waltz","Engelbert Humperdinck",157,157,10,53,False
1968-12-21,"Those Were The Days","Johnny Mathis",158,179,158,2,False
1968-12-21,"Up, Up And Away","The 5th Dimension",159,163,8,80,False
1968-12-21,"I Walk Alone","Marty Robbins",160,183,160,2,False
1968-12-21,"The Romantic World Of Eddy Arnold","Eddy Arnold",161,155,56,28,False
1968-12-21,"Herb Alpert's Ninth","Herb Alpert & The Tijuana Brass",162,162,4,49,False
1968-12-21,"1,2,3 Red Light","1910 Fruitgum Co.",163,166,163,12,False
1968-12-21,"The Best Of Eddy Arnold","Eddy Arnold",164,161,34,51,False
1968-12-21,"Put Your Head On My Shoulder","The Lettermen",165,190,165,2,False
1968-12-21,"Elvis û TV Special","Elvis Presley",166,0,166,1,True
1968-12-21,"The Best Of Booker T. & The MG's","Booker T. & The MG's",167,167,167,5,False
1968-12-21,"Head","The Monkees",168,0,168,1,True
1968-12-21,"Woman, Woman","Robert Goulet",169,169,162,15,False
1968-12-21,"Promises, Promises","Dionne Warwick",170,176,170,2,False
1968-12-21,"West Side Story","Soundtrack",171,177,3,97,False
1968-12-21,"Mr. Fantasy","Traffic",172,171,88,22,False
1968-12-21,"The Lord's Prayer And Other Sacred Songs","Jim Nabors",173,173,173,6,False
1968-12-21,"The Dock Of The Bay","Otis Redding",174,172,4,40,False
1968-12-21,"!!Going Places!!","Herb Alpert & The Tijuana Brass",175,175,1,158,False
1968-12-21,"John Wesley Harding","Bob Dylan",176,170,2,48,False
1968-12-21,"There Is","The Dells",177,0,29,26,False
1968-12-21,"South Of The Border","Herb Alpert & The Tijuana Brass",178,184,6,158,False
1968-12-21,"16 Original Big Hits, Volume 9","Various Artists",179,180,179,6,False
